User,Time,Content
,,"在英国文艺复兴时期，有那么一个剧作家、诗人，被人誉为是“人类文学奥林匹斯山上的宙斯”，他就是威廉·莎士比亚；而在二百多年后的法国，有那么一位法国文学史上卓越的民主作家，被誉为“法兰西的莎士比亚”，他就是维克多·雨果。 说到雨果，他最让人记忆深刻的作品就是《巴...

                         (展开)"
,,"作为世界级文学名著的《悲惨世界》，描述的是19世纪法国社会下“犯人”所面临的悲惨世界，它所体现的“悲惨”着实悲惨，几乎读过一遍后不忍再读。 然而不同年龄阶段读它，却又能读出不同的味道。 在后浪插图珍藏版《悲惨世界》出版后，我还是忍不住又翻开了它，这一次我仍然体...

                         (展开)"
,,"《悲惨世界》主要讲的是法国苦刑犯冉阿让的个人经历，大作家雨果以犀利的笔触在本书中融入了对法国历史、战争、哲学、法律、宗教等主题的探讨，一直深受各国人民喜爱。 据某瓣显示，这本书已有385个版本。在百花齐放的版本中，后浪插图版依然做出了自己的特点，毫不逊色。 首先...

                         (展开)"
,,"这篇书评可能有关键情节透露

                        《悲惨世界》是法国作家维克多·雨果（Victor Hugo）于1862年出版的一部经典文学巨著。这部小说被认为是世界文学史上的巅峰之作，融进了雨果对法国历史、战争、哲学、法律、宗教等主题的探讨，检视了善与恶、爱情与亲情、法律与人性的本质。。 故事背景是在19世纪的法国。主要...

                         (展开)"
,,"这篇书评可能有关键情节透露

                        读完《悲惨世界》不禁仰天长啸：雨果真是了不起的大作家啊！这才是真正的文学经典啊！一部巨著，既是让·阿让的一生，也是法国从18世纪末到19世纪初的历史。这其中既有故事，又有政治、历史，甚至建筑。故事精彩，知识丰富。当然也有读者表示这些插入的知识点过于密集，而且十...

                         (展开)"
,,"这篇书评可能有关键情节透露

                        做为后浪插图珍藏版经典系列的最新作品，著名法国作家维克多雨果的《悲惨世界》实在是太精美了！拿到手里的那一刻，真真切切的被感动到哭的感觉！精致的函套，黑红白的法国配色，封面是拿破仑牵马踽踽独行的画面，下印雨果笔下人物群像图，打开黑色的封印，五册图书不同的封面...

                         (展开)"
,,"在十八世纪末，资产阶级高歌前进的时候，无产阶级为生存挣扎。社会财富的分配并不公平，资产阶级得到大量的财富，而最需要照顾的人民分得最少的财富。底层人民缺衣少食，难以维持生计，有着不幸的悲惨命运。他们的困境无疑是贫穷造成的，正如雨果所说“贫穷使男子潦倒，饥饿使...

                         (展开)"
,,"《悲惨世界》里有很多令人动容，感动的场景，但沙威的自杀，是对我最震撼的一幕，这是一个不执拗，不妥协的法律信仰者的自我毁灭，是他唯一能找到的出路。 沙威从小的困苦生活环境，造就了他执拗，偏执的性格，光看他的外貌，就感觉出他就是一只长着一身人皮的凶猛猎狗，读者在...

                         (展开)"
,,"本文刊登于 《伦理学术11——美德伦理的重新定位》 第197-220页，此处略去注释，各位读者若有引用之需，烦请核对原文。 与哲学思辨不同，文学作品在叙事中探讨人类根本性问题。理论化的伦理学，对象是外在于自身命运的问题，诉诸客观冷静的推演思辨。叙事伦理则通过叙事将读者...

                         (展开)"
,,"这书很长，有时候我会觉得有点啰嗦，关于历史与革命的部分我读得有点艰难，有时候会有点困，因为这些方面我比较薄弱的。但是我还是很喜欢这本书。 在这书里，我看到了一个穷苦的、飘摇的又充满革命性与生命力的法国；我看到了冉阿让、米里哀主教、芳汀、沙威abc的朋友们、马吕...

                         (展开)"
,,"冉阿让，一个偷窃入狱的苦刑犯，当他刑满释放，遭受世人的偏见，仿佛病毒般讨厌。 有幸认识善良的主教，给予他美味的食物，温暖的炉火，唯一的银烛台却被偷走后，没有责怪他，而去向警察表明已赠予。他高大的形象，从此深植于冉阿让的心里。 冉阿让致富后，为当地提供了大量的...

                         (展开)"
,,"这篇书评可能有关键情节透露

                        译者：李玉民 出版社：长江文艺出版社（2018） 1.这部小说从开始创思（1828）到开始动笔（1845）花了近十七年之久，这十多年雨果不断搜集材料，从生活中提取素材，把自己的关怀渗透到每一个身份层次，又历时十六年才算完成（1861），这其中的艰难和心血，接近于曹雪芹的“披阅...

                         (展开)"
,,"这篇书评可能有关键情节透露

                        ""光见过男人的悲惨，等于什么也没看见，应该看一看女人的悲惨；光见过女人的悲惨，也等于什么也没看见，应该看一看孩子的悲惨“ 珂赛特在19世纪无疑是幸运的，虽然童年际际遇如灰姑娘一般，但让阿让高尚的爱为她撕开头顶连绵的乌云，投下光明。在修道院受过良好的教育，善良的...

                         (展开)"
,,"一、法律——社会事实的表现 社会秩序之所以存在，离不开必要的社会控制，在《悲惨世界》这部作品中，法律作为一种社会事实在其中发挥着作用。涂尔干把法律定义为能够实行制裁的行为规范，他认为制裁一共分为两类，其中一类是“建立在痛苦之上的，或至少要给犯人带来一定的损失...

                         (展开)"
,,"这篇书评可能有关键情节透露

                        不出意外的话这是2021年度我读的最后一本书和最后一篇书评。能够将这鸿篇巨制读完，还要托手术的福，否则没有时间、耐心和勇气去细细品读，也少了些许震憾与感动。在我看来，所谓的文气作品的目的与魅力在于为我们打造一个亦真亦幻的世界，而雨果的&lt;悲惨世界&gt;所创造的世...

                         (展开)"
,,"《悲惨世界》真的如书名一般，是雨果勾画出从1750-1850整整一个世纪的悲惨画卷吗？ 注：文中中段涉及剧透，可自行选择跳过，其余部分皆为评论。 “贫穷使男人腐化，饥饿使女人堕落，黑暗使儿童羸弱”整个世纪的三大问题在这本书中皆有清晰的体现，下层社会的种种困厄，民众的凄...

                         (展开)"
,,"摘自日记 我发现自己最近突然喜欢翻一翻《悲惨世界》这本小说了（感谢我的妹妹几年前送给我这本珍贵的小说）。 虽然以前在网上找来读过，但是一直没有兴致读进去。 我自己也在写一部长篇小说，重读《悲惨世界》的时候，我就想起这样一句话： 这个世界真是一团糟。 这句话是出自...

                         (展开)"
,,"经过一个寒假的阅读，终于把雨果的《悲惨世界》啃完了，我个人认为，这是雨果创作史上当之无愧的最伟大的杰作，向雨果致以深深的敬意。这是一部小说，更是一部规模宏大的史诗，作品以冉阿让的个人经历为主线，全方位描写了拿破仑战争和之后十几年间法国的历史、革命、战争、道...

                         (展开)"
